image_id,filepath,borough,road_type,sample_latitude,sample_longitude,latitude,longitude,compass_angle,captured_at,source,sky_fraction,greenery_present,greenery_density,building_height_ratio,traffic_intensity,pedestrian_activity,surface_condition,lighting,height_enc,traffic_enc,pedestrian_enc,greenery_enc,surface_enc,light_enc,green_bin,stress,calm,vitality,enclosure,safety,desolation,scene_description,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_negativity,negativity_index
267083238450255,images/Barnet/267083238450255.jpg,Barnet,unknown,51.63080438694965,-0.1312436048815884,51.6332372,-0.13048,293.46505613162,1463389787940,Mapillary,0.4,True,none,medium,moderate,none,fair,bright,2,2,0,0,1,3,1,6.9,2.2,3.7,6.4,4.7,6.0,"The image shows a busy street with multiple-lane road, lined with brick buildings and shops on the right-hand side, while the left side has more buildings and less commercial activity, with a mix of cars and a large white van traveling in the same direction as the camera.",0.0,1.0,0.0,0.0,0.05361909419298172,0.808404803276062,0.13797609508037567,0.5,0.27680954709649086
916606255578800,images/Barnet/916606255578800.jpg,Barnet,unknown,51.60270161899259,-0.2098567789569488,51.608673501808,-0.21537107415517,275.27978515625,1547999181533,Mapillary,0.6,True,high,low,none,none,poor,bright,1,0,0,3,0,3,1,2.9,7.8,3.0,3.6,4.5,7.0,A dirt path runs through a wooded area with trees on both sides and a fence on the right.,0.138,0.862,0.0,-0.34,0.036907490342855453,0.9151328206062317,0.04795967787504196,0.67,0.35345374517142775
841738456690529,images/Barnet/841738456690529.jpg,Barnet,unknown,51.627096068813664,-0.1721229385405714,51.6261113,-0.172955,311.56836614932,1462463159086,Mapillary,0.6,True,low,low,moderate,none,fair,normal,1,2,0,1,1,2,1,5.4,4.1,2.7,3.6,3.7,7.0,"A suburban street with parked and moving cars on both sides, lined with trees and houses under a cloudy sky.",0.0,1.0,0.0,0.0,0.05576677992939949,0.868588387966156,0.07564475387334824,0.5,0.27788338996469975
183996324021113,images/Barnet/183996324021113.jpg,Barnet,unknown,51.57859138305264,-0.1714970015656339,51.5719352,-0.1785518,303.55839667869,1658678531899,Mapillary,0.4,True,medium,medium,light,none,good,normal,2,1,0,2,2,2,1,4.6,5.9,3.3,6.4,5.3,6.0,"A four-lane road with a sidewalk on each side, lined with trees and several buildings, including a tall brown building with white framed windows on the left and a white building with scaffolding on the right, with cars parked along the right side of the road.",0.0,1.0,0.0,0.0,0.03239322826266289,0.9098872542381287,0.057719480246305466,0.5,0.26619661413133144
623020411950264,images/Barnet/623020411950264.jpg,Barnet,unknown,51.66185061126886,-0.2086876107121512,51.662709192495,-0.20775633752532,152.57684326172,1514038859081,Mapillary,0.6,True,high,low,light,none,fair,dim,1,1,0,3,1,1,1,3.6,7.5,1.7,3.6,3.2,8.0,A car drives on a road lined with bare trees on a gloomy day.,0.138,0.862,0.0,-0.1531,0.3477017879486084,0.5966367125511169,0.05566149577498436,0.57655,0.4621258939743042
181056697207979,images/Barnet/181056697207979.jpg,Barnet,unknown,51.63547141435307,-0.2282918755298661,51.638643,-0.2287957,94.854193737217,1464371612193,Mapillary,0.6,True,high,low,none,none,fair,normal,1,0,0,3,1,2,1,2.4,8.1,2.7,3.6,4.7,7.0,A curved road with a white line down the center and trees on both sides.,0.0,1.0,0.0,0.0,0.039315562695264816,0.8997542858123779,0.06093016266822815,0.5,0.2696577813476324
144911347597850,images/Barnet/144911347597850.jpg,Barnet,unknown,51.58270070569839,-0.1981619864924288,51.5817914,-0.1989328,167.71900035894,1460367558467,Mapillary,0.4,True,none,medium,moderate,low,fair,normal,2,2,1,0,1,2,1,6.9,2.2,4.3,6.4,4.3,5.7,"The image shows a street with a row of shops on the left and right, several cars driving on the road, and a sidewalk with a few pedestrians.",0.0,1.0,0.0,0.0,0.03253646567463875,0.9162169098854065,0.05124662071466446,0.5,0.2662682328373194
142136711229026,images/Barnet/142136711229026.jpg,Barnet,unknown,51.61852198501425,-0.2776517454857828,51.622397211864,-0.28157612881353,108.55087280273,1503072904000,Mapillary,0.6,True,medium,low,moderate,none,fair,normal,1,2,0,2,1,2,1,5.1,5.5,2.7,3.6,3.7,7.0,"The image shows a road with cars driving on it, lined with trees and streetlights on either side, under a cloudy blue sky.",0.0,1.0,0.0,0.0,0.011784174479544163,0.7977679371833801,0.19044789671897888,0.5,0.2558920872397721
864982592836549,images/Barnet/864982592836549.jpg,Barnet,unknown,51.56590336841498,-0.208152653687558,51.5665038305,-0.2061924475,161.64998589648,1768655096127,Mapillary,0.6,True,none,low,light,none,good,normal,1,1,0,0,2,2,1,4.1,3.8,3.3,3.6,5.3,6.0,"A two-lane road with a car in the adjacent lane on the left and a guardrail on the right, lined with parked cars, and rows of houses on both sides under a cloudy sky.",0.0,1.0,0.0,0.0,0.08579043298959732,0.871775209903717,0.04243430867791176,0.5,0.29289521649479866
194137849211248,images/Barnet/194137849211248.jpg,Barnet,unknown,51.56869245037735,-0.2241749702374268,51.567358,-0.224686,238.60127621889,1469109470090,Mapillary,0.6,True,medium,low,none,none,fair,normal,1,0,0,2,1,2,1,2.8,6.8,2.7,3.6,4.7,7.0,The image shows a set of train tracks with trees and bushes in the background under a cloudy sky.,0.0,1.0,0.0,0.0,0.03856366127729416,0.9017037749290466,0.059732586145401,0.5,0.2692818306386471
468028484429967,images/Barnet/468028484429967.jpg,Barnet,unknown,51.61248969236585,-0.1587656397581556,51.6123132,-0.1579364,312.73346460344,1462462903141,Mapillary,0.4,True,none,medium,moderate,low,fair,normal,2,2,1,0,1,2,1,6.9,2.2,4.3,6.4,4.3,5.7,A blue car and several other vehicles are driving on a road with buildings and shops on the left side.,0.0,1.0,0.0,0.0,0.08659394830465317,0.8572977781295776,0.056108277291059494,0.5,0.2932969741523266
583288790204346,images/Barnet/583288790204346.jpg,Barnet,unknown,51.61369658896104,-0.1791526921509834,51.6123311,-0.1800549,334.63111610929,1659012407400,Mapillary,0.2,True,low,high,light,low,good,normal,3,1,1,1,2,2,1,6.0,3.9,5.0,9.2,6.0,4.7,"A couple walks on the sidewalk next to a large gray building on the left, while a truck drives down the street to the right, with other buildings and a cloudy sky in the background.",0.0,1.0,0.0,0.0,0.022546963766217232,0.9099311828613281,0.06752189993858337,0.5,0.2612734818831086
891827000158705,images/Barnet/891827000158705.jpg,Barnet,unknown,51.59929111096829,-0.2083266923943758,51.594377091566,-0.21543266987952,300.28608826798,1768688879597,Mapillary,0.6,True,low,low,heavy,none,good,bright,1,3,0,1,2,3,1,6.1,3.8,4.3,3.6,5.3,5.0,A line of cars with their red brake lights on are driving on a multi-lane road at night with streetlights illuminating the scene.,0.0,1.0,0.0,0.0,0.05285792797803879,0.850552499294281,0.0965895801782608,0.5,0.2764289639890194
488955659204158,images/Barnet/488955659204158.jpg,Barnet,unknown,51.613624021912685,-0.1429336317958274,51.6161581,-0.1426654,60.976796427022,1463387718775,Mapillary,0.4,True,low,medium,moderate,low,fair,normal,2,2,1,1,1,2,1,6.6,3.5,4.3,6.4,4.3,5.7,"The image shows a street scene with a row of buildings on the left, a sidewalk with trees and people, and a road with multiple vehicles traveling in the same direction.",0.0,1.0,0.0,0.0,0.04202054440975189,0.905838668346405,0.052140798419713974,0.5,0.27101027220487595
835706943992711,images/Barnet/835706943992711.jpg,Barnet,unknown,51.64953349570578,-0.2160071197380761,51.647586382164,-0.21756893587178,320.03686523438,1503068344000,Mapillary,0.6,True,medium,low,light,none,fair,dim,1,1,0,2,1,1,1,3.9,6.1,1.7,3.6,3.2,8.0,"A suburban street with parked cars on both sides, trees and hedges lining the road, and houses visible on the left side.",0.0,1.0,0.0,0.0,0.08389110863208771,0.8652599453926086,0.050848934799432755,0.5,0.29194555431604385
263836533326760,images/Barnet/263836533326760.jpg,Barnet,unknown,51.57227171699302,-0.2192004007119588,51.5740962,-0.2209488,212.81112074852,1708774316601,Mapillary,0.4,True,low,medium,moderate,none,fair,dim,2,2,0,1,1,1,1,6.6,3.5,1.7,6.4,2.7,8.0,"A silver SUV is driving on a wet road next to a sidewalk with a graffiti-covered wall and a brown building, with a busy highway and a large brick building in the background.",0.0,1.0,0.0,0.0,0.11824271082878113,0.8246676921844482,0.057089537382125854,0.5,0.30912135541439056
189169766371003,images/Lambeth/189169766371003.jpg,Lambeth,unknown,51.44462328217224,-0.111955563263096,51.445105999009,-0.11173022993057,342.12149047852,1496085243000,Mapillary,0.6,True,high,low,moderate,none,fair,dim,1,2,0,3,1,1,1,4.8,6.8,1.7,3.6,2.7,8.0,A two-lane road with cars driving on it and trees on both sides.,0.0,1.0,0.0,0.0,0.1581496000289917,0.7913063168525696,0.05054406449198723,0.5,0.32907480001449585
130473039125665,images/Lambeth/130473039125665.jpg,Lambeth,unknown,51.46394813824903,-0.1109829780284231,51.464800109925,-0.11033535432227,159.31619262695,1500967639303,Mapillary,0.4,True,medium,medium,moderate,low,fair,normal,2,2,1,2,1,2,1,6.2,4.9,4.3,6.4,4.3,5.7,"A red double-decker bus and several cars are driving on a road with white markings, while a cyclist rides on the sidewalk and trees line the road.",0.0,1.0,0.0,0.0,0.17241597175598145,0.7522112131118774,0.07537288963794708,0.5,0.3362079858779907
473213553952207,images/Lambeth/473213553952207.jpg,Lambeth,unknown,51.43375165686334,-0.1095332182554027,51.4376295,-0.10556153409084,352.46243286133,1496084922000,Mapillary,0.4,True,medium,medium,moderate,none,fair,normal,2,2,0,2,1,2,1,6.2,4.9,2.7,6.4,3.7,7.0,A red double-decker bus drives on a road with cars and a bus stop on the right side.,0.136,0.864,0.0,-0.296,0.1295352727174759,0.8145912885665894,0.055873408913612366,0.648,0.38876763635873796
291933165822928,images/Lambeth/291933165822928.jpg,Lambeth,unknown,51.45551855237871,-0.1128765653108255,51.454632337958,-0.11349144598614,352.92318725586,1496085424000,Mapillary,0.4,True,low,medium,moderate,low,fair,normal,2,2,1,1,1,2,1,6.6,3.5,4.3,6.4,4.3,5.7,"A street with buildings on both sides, a sidewalk on the left, and several cars driving on the road.",0.0,1.0,0.0,0.0,0.08277156203985214,0.8665423393249512,0.05068610981106758,0.5,0.29138578101992607
370871167572963,images/Lambeth/370871167572963.jpg,Lambeth,unknown,51.4260335273944,-0.1034816565632125,51.429447136508,-0.10118805608465,338.91729736328,1496084547000,Mapillary,0.4,True,low,medium,light,low,good,dim,2,1,1,1,2,1,1,4.9,4.5,4.0,6.4,5.0,5.7,A blue car is parked on the side of a street lined with buildings and a sidewalk with people.,0.0,1.0,0.0,0.0,0.07521363347768784,0.8735587000846863,0.051227688789367676,0.5,0.2876068167388439
1870196050138034,images/Lambeth/1870196050138034.jpg,Lambeth,unknown,51.50543961043837,-0.1169939302533675,51.5046733,-0.1165716,202.101,1726757268000,Mapillary,0.2,True,low,high,moderate,low,good,bright,3,2,1,1,2,3,1,7.2,3.3,6.0,9.2,6.5,3.7,"A road with a yellow line down the middle stretches between two large white buildings, with a blue double-decker bus driving away from the camera and a red double-decker bus driving towards the camera, with a construction site and a London Eye visible in the background.",0.0,1.0,0.0,0.0,0.08769040554761887,0.859086811542511,0.05322275310754776,0.5,0.29384520277380943
266663011871511,images/Lambeth/266663011871511.jpg,Lambeth,unknown,51.47849488495827,-0.1265419172659484,51.478319,-0.12664,358.1643,1430465527864,Mapillary,0.4,True,medium,medium,light,low,fair,normal,2,1,1,2,1,2,1,5.1,5.5,4.3,6.4,4.8,5.7,"A residential street with parked cars on both sides, lined with trees and brick buildings, including a large red-brick building with white-framed windows on the left.",0.0,1.0,0.0,0.0,0.033292315900325775,0.9000322222709656,0.06667540222406387,0.5,0.2666461579501629
292814099163999,images/Lambeth/292814099163999.jpg,Lambeth,unknown,51.44184959433301,-0.123519321680344,51.442073219235,-0.12430332885208,60.053352355957,1494686508000,Mapillary,0.2,True,low,high,light,none,fair,normal,3,1,0,1,1,2,1,6.5,3.6,2.7,9.2,4.2,7.0,"The image shows a street with a row of shops and a multi-story brick building behind them, a motorcycle parked on the sidewalk, and a car driving on the road in front of a median strip with vegetation.",0.0,1.0,0.0,0.0,0.13871601223945618,0.8245928883552551,0.036691177636384964,0.5,0.3193580061197281
1381090769634103,images/Lambeth/1381090769634103.jpg,Lambeth,unknown,51.44751920694772,-0.1298376374009179,51.447312283333,-0.12999387,294.07750566535,1751313405433,Mapillary,0.4,True,medium,medium,light,none,good,normal,2,1,0,2,2,2,1,4.6,5.9,3.3,6.4,5.3,6.0,The image shows a road with a 20mph speed limit in a residential area lined with trees and multi-story brick buildings.,0.0,1.0,0.0,0.0,0.06152423843741417,0.8866520524024963,0.05182373523712158,0.5,0.2807621192187071
4200880786598960,images/Lambeth/4200880786598960.jpg,Lambeth,unknown,51.46275304098273,-0.140615763264633,51.462253857719,-0.14025581029262,244.02644348145,1494783589000,Mapillary,0.6,True,high,low,none,medium,fair,normal,1,0,2,3,1,2,1,2.4,8.1,6.0,3.6,6.0,4.3,"The scene shows a park with people sitting on the grass, trees, a statue on a pedestal, and trash cans and bins scattered around.",0.0,1.0,0.0,0.0,0.4477287232875824,0.5134468674659729,0.03882434964179993,0.5,0.4738643616437912
2790669987852704,images/Lambeth/2790669987852704.jpg,Lambeth,unknown,51.48822180658364,-0.109961255720033,51.488788,-0.110803,104.23539066315,1467394845457,Mapillary,0.4,True,none,medium,light,low,fair,dim,2,1,1,0,1,1,1,5.7,2.9,3.3,6.4,3.8,6.7,A white van and a white truck are parked on the side of a street lined with brick buildings.,0.0,1.0,0.0,0.0,0.16899734735488892,0.8015525341033936,0.029450152069330215,0.5,0.33449867367744446
930631417768599,images/Lambeth/930631417768599.jpg,Lambeth,unknown,51.41868652107824,-0.138835389920201,51.419657,-0.139712,148.304,1460561536610,Mapillary,0.4,True,low,medium,none,none,fair,dim,2,0,0,1,1,1,1,4.2,4.9,1.7,6.4,3.7,8.0,The image shows a suburban street scene with rows of brick houses and a cloudy sky.,0.0,1.0,0.0,0.0,0.017457641661167145,0.8857636451721191,0.0967787653207779,0.5,0.2587288208305836
127547656035419,images/Lambeth/127547656035419.jpg,Lambeth,unknown,51.45592996897155,-0.1407945801813652,51.457880453,-0.14264459,120.09820556641,1527513135834,Mapillary,0.4,True,medium,medium,moderate,low,fair,bright,2,2,1,2,1,3,1,6.2,4.9,5.3,6.4,5.3,4.7,"A couple walks on a sidewalk next to a tree and trash cans, with cars parked along the street and buildings in the background.",0.0,1.0,0.0,0.0,0.15074168145656586,0.801476001739502,0.04778227210044861,0.5,0.32537084072828293
1270901163622137,images/Lambeth/1270901163622137.jpg,Lambeth,unknown,51.43587257592545,-0.1327101738335335,51.4395567,-0.1310256,106.121,1687516633200,Mapillary,0.6,True,medium,low,moderate,none,good,bright,1,2,0,2,2,3,1,4.6,5.8,4.3,3.6,5.8,5.0,"A suburban street with brick houses, parked cars, and a blue sky with clouds.",0.0,1.0,0.0,0.0,0.04561641439795494,0.8107632398605347,0.1436203122138977,0.5,0.27280820719897747
1928184657766332,images/Lambeth/1928184657766332.jpg,Lambeth,unknown,51.4540374847152,-0.1397110718889828,51.451929,-0.1420266,0.0,1751313561613,Mapillary,0.4,True,low,medium,none,none,good,dim,2,0,0,1,2,1,1,3.7,5.2,2.3,6.4,4.8,7.0,"A multi-story brick building with white trim and a red postbox in front, situated on the side of a road with a tree beside it.",0.0,1.0,0.0,0.0,0.014142615720629692,0.9010133147239685,0.08484408259391785,0.5,0.25707130786031485
899787211057332,images/Lambeth/899787211057332.jpg,Lambeth,unknown,51.4682497244857,-0.1260311240798438,51.4679149,-0.1251903,184.83027161422,1659012446300,Mapillary,0.4,True,low,medium,moderate,low,fair,normal,2,2,1,1,1,2,1,6.6,3.5,4.3,6.4,4.3,5.7,"A street scene showing a road with a sidewalk on the left, lined with buildings, trees, and people, and vehicles parked along the right side.",0.0,1.0,0.0,0.0,0.06356924772262573,0.8903728127479553,0.04605800658464432,0.5,0.28178462386131287
378144720199753,images/Lambeth/378144720199753.jpg,Lambeth,unknown,51.45233982998334,-0.1046369754377081,51.453052277664,-0.10458110450794,125.75662231445,1569158753392,Mapillary,0.4,True,medium,medium,moderate,low,fair,dim,2,2,1,2,1,1,1,6.2,4.9,3.3,6.4,3.3,6.7,"A red double-decker bus is driving on a wet road with white markings, lined with parked cars and shops on the left side, and trees with autumn foliage on the right side.",0.0,1.0,0.0,0.0,0.19425947964191437,0.732395589351654,0.07334490120410919,0.5,0.3471297398209572
1072576924979165,images/Lambeth/1072576924979165.jpg,Lambeth,unknown,51.44847929611298,-0.1367035561455374,51.44922692,-0.13593934,298.88036355716,1751313479600,Mapillary,0.6,True,medium,low,light,none,good,normal,1,1,0,2,2,2,1,3.4,6.5,3.3,3.6,5.3,6.0,A vehicle is driving on a road with houses and trees on both sides.,0.0,1.0,0.0,0.0,0.21236343681812286,0.7489427924156189,0.038693711161613464,0.5,0.35618171840906143
167678945166074,images/Lambeth/167678945166074.jpg,Lambeth,unknown,51.43410669076186,-0.1159935883613648,51.432886649215,-0.11708725654444,220.00169372559,1494686925000,Mapillary,0.4,True,low,medium,light,low,fair,bright,2,1,1,1,1,3,1,5.4,4.2,5.3,6.4,5.8,4.7,"A gas station with a red and white canopy, a green car parked at one of the fuel pumps, and a person walking near the entrance to a convenience store.",0.0,1.0,0.0,0.0,0.05724126845598221,0.8802154064178467,0.0625433400273323,0.5,0.2786206342279911
344838673641320,images/Lambeth/344838673641320.jpg,Lambeth,unknown,51.467006289271175,-0.1095240989928805,51.465066640523,-0.11105752723313,184.0074005127,1500016847468,Mapillary,0.6,True,medium,low,none,none,fair,dim,1,0,0,2,1,1,1,2.8,6.8,1.7,3.6,3.7,8.0,"A blurry view of a road with a brown wall, several small green bushes, and a yellow and blue fence in the background.",0.072,0.928,0.0,-0.1027,0.03438127413392067,0.8976871371269226,0.06793160736560822,0.55135,0.29286563706696034
234498285117721,images/Southwark/234498285117721.jpg,Southwark,unknown,51.47041999957563,-0.089702306774423,51.470290833333,-0.090605833333333,0.0,1404921422000,Mapillary,0.4,True,medium,medium,none,none,fair,normal,2,0,0,2,1,2,1,3.9,6.2,2.7,6.4,4.7,7.0,"A brick building with a signpost in front of it indicating the Michael Rutter Centre, Institute of Psychiatry, and Maudsley Hospital.",0.0,1.0,0.0,0.0,0.0546882227063179,0.914438009262085,0.03087376430630684,0.5,0.27734411135315895
1448742108800522,images/Southwark/1448742108800522.jpg,Southwark,unknown,51.486151983231366,-0.0571237423327257,51.485799999972,-0.056230799972222,123.47444735353,1567701491000,Mapillary,0.6,True,medium,low,moderate,none,fair,bright,1,2,0,2,1,3,1,5.1,5.5,3.7,3.6,4.7,6.0,"A blue van and a yellow ambulance are parked on a road with other vehicles, trees, and buildings in the background.",0.0,1.0,0.0,0.0,0.0982872024178505,0.8384481072425842,0.0632646456360817,0.5,0.29914360120892525
1194474794511312,images/Southwark/1194474794511312.jpg,Southwark,unknown,51.5001893598011,-0.0720992221150215,51.4994043,-0.0730336,137.5128665948,1659012367800,Mapillary,0.4,True,low,medium,moderate,none,fair,bright,2,2,0,1,1,3,1,6.6,3.5,3.7,6.4,4.7,6.0,A tunnel leads to a street with several cars and buildings.,0.0,1.0,0.0,0.0,0.1024080365896225,0.8575451374053955,0.04004678875207901,0.5,0.30120401829481125
144651690952388,images/Southwark/144651690952388.jpg,Southwark,unknown,51.49092168863381,-0.0887745165480922,51.491381716914,-0.089717460796237,105.10722420183,1438176758591,Mapillary,0.6,True,medium,low,light,none,good,normal,1,1,0,2,2,2,1,3.4,6.5,3.3,3.6,5.3,6.0,A black car drives on a road with trees on the sidewalk and buildings in the background.,0.0,1.0,0.0,0.0,0.10039564967155457,0.8582885265350342,0.04131576418876648,0.5,0.3001978248357773
2088816401258363,images/Southwark/2088816401258363.jpg,Southwark,unknown,51.45161904941728,-0.0633599145085982,51.45321876,-0.06137073,218.00430297852,1406741924000,Mapillary,0.4,True,medium,medium,light,none,good,bright,2,1,0,2,2,3,1,4.6,5.9,4.3,6.4,6.3,5.0,"A yellow car is parked on the left side of a straight road with multiple cars parked on both sides, lined with houses and trees under a blue sky with clouds.",0.0,0.934,0.066,0.2263,0.015649480745196342,0.8438789248466492,0.1404716521501541,0.38685,0.20124974037259818
1904498219699723,images/Southwark/1904498219699723.jpg,Southwark,unknown,51.47525755376439,-0.0610191762084115,51.474026799972,-0.061688499972222,275.16245079647,1614518839000,Mapillary,0.4,True,none,medium,moderate,low,good,dim,2,2,1,0,2,1,1,6.4,2.5,4.0,6.4,4.5,5.7,"The image shows a city street with a red double-decker bus and a red single-decker bus driving on the road, with several multi-story buildings and a silver hatchback car parked on the side of the road.",0.0,1.0,0.0,0.0,0.021322814747691154,0.8927547931671143,0.08592242747545242,0.5,0.2606614073738456
516234246174382,images/Southwark/516234246174382.jpg,Southwark,unknown,51.48406243994654,-0.057760157876216,51.486022599972,-0.058144199972222,170.69122377886,1567701431000,Mapillary,0.4,True,low,medium,light,none,fair,bright,2,1,0,1,1,3,1,5.4,4.2,3.7,6.4,5.2,6.0,"The image shows a street corner with several brick buildings, a construction site with a crane, and a white van parked on the side of the road.",0.0,1.0,0.0,0.0,0.10975480079650879,0.8562431931495667,0.03400200977921486,0.5,0.3048774003982544
1615556645548351,images/Southwark/1615556645548351.jpg,Southwark,unknown,51.49439630030183,-0.0592320194627219,51.4949361,-0.059324,132.17230103723,1659022070600,Mapillary,0.4,True,medium,medium,light,low,fair,bright,2,1,1,2,1,3,1,5.1,5.5,5.3,6.4,5.8,4.7,"A street with a sidewalk, trees, and buildings on either side, with people and vehicles present.",0.0,1.0,0.0,0.0,0.04128660634160042,0.8887201547622681,0.06999333202838898,0.5,0.2706433031708002
471964090580999,images/Southwark/471964090580999.jpg,Southwark,unknown,51.500123208054376,-0.0616821048778805,51.4985793,-0.061021699972222,73.970747548039,1607266621000,Mapillary,0.4,True,low,medium,light,low,fair,normal,2,1,1,1,1,2,1,5.4,4.2,4.3,6.4,4.8,5.7,"The street has a multi-lane asphalt road with traffic lights, sidewalks, and buildings on both sides.",0.0,1.0,0.0,0.0,0.012707852758467197,0.8937203884124756,0.09357175976037979,0.5,0.2563539263792336
316799953172152,images/Southwark/316799953172152.jpg,Southwark,unknown,51.471620960745,-0.0765271107062831,51.474238599972,-0.0769518,261.11313711792,1614519028000,Mapillary,0.4,True,low,medium,light,low,good,normal,2,1,1,1,2,2,1,4.9,4.5,5.0,6.4,6.0,4.7,A street with buildings and trees on both sides and a pedestrian and a person with luggage on the sidewalk on the left.,0.0,1.0,0.0,0.0,0.09858213365077972,0.8645077347755432,0.03691016882658005,0.5,0.29929106682538986
936535293781695,images/Southwark/936535293781695.jpg,Southwark,unknown,51.48639948661923,-0.088068300253246,51.489990949631,-0.085509074851871,310.14735132615,1438190055750,Mapillary,0.6,True,medium,low,light,none,good,normal,1,1,0,2,2,2,1,3.4,6.5,3.3,3.6,5.3,6.0,The image shows a street with parked cars on both sides and a bike lane marked on the road.,0.0,1.0,0.0,0.0,0.15683114528656006,0.8042289614677429,0.038939934223890305,0.5,0.32841557264328003
205167712058576,images/Southwark/205167712058576.jpg,Southwark,unknown,51.501010698270775,-0.0693963417532779,51.501994879691,-0.069110599649,144.80679883959,1659022058200,Mapillary,0.4,True,medium,medium,light,low,good,bright,2,1,1,2,2,3,1,4.6,5.9,6.0,6.4,7.0,3.7,a man on a bike rides down a street past a tree and a concrete bridge,0.0,1.0,0.0,0.0,0.08593863993883133,0.8490604758262634,0.06500080972909927,0.5,0.29296931996941566
303851061296636,images/Southwark/303851061296636.jpg,Southwark,unknown,51.463019500740096,-0.046122923027029,51.462394810945,-0.050088930348079,215.45208740234,1567692216806,Mapillary,0.6,True,high,low,none,none,fair,bright,1,0,0,3,1,3,1,2.4,8.1,3.7,3.6,5.7,6.0,A grassy area with several small stones and a dense line of trees in the background.,0.0,1.0,0.0,0.0,0.013832317665219307,0.8738722205162048,0.11229550838470459,0.5,0.25691615883260965
219503182999163,images/Southwark/219503182999163.jpg,Southwark,unknown,51.430745919548,-0.08461457827878,51.4275322,-0.0871748,63.404630406221,1565898972000,Mapillary,0.4,True,low,medium,moderate,none,good,normal,2,2,0,1,2,2,1,6.1,3.9,3.3,6.4,4.8,6.0,"The image shows a street with parked cars on both sides, lined with shops and trees.",0.0,1.0,0.0,0.0,0.11385637521743774,0.8390547633171082,0.04708888754248619,0.5,0.30692818760871887
274665597687323,images/Southwark/274665597687323.jpg,Southwark,unknown,51.49631535774475,-0.034890818771369,51.498240076621,-0.036536781434185,222.17524719238,1588263597017,Mapillary,0.6,True,medium,low,none,none,fair,dim,1,0,0,2,1,1,1,2.8,6.8,1.7,3.6,3.7,8.0,"A wet road with white markings stretches into the distance, flanked by trees and buildings on either side, with a bus stop visible on the left.",0.087,0.913,0.0,-0.296,0.099205382168293,0.8653367161750793,0.03545786440372467,0.648,0.3736026910841465
145437974260233,images/Southwark/145437974260233.jpg,Southwark,unknown,51.49020187962004,-0.0824713049225387,51.490059974603,-0.083284769207239,63.577984595848,1438176850028,Mapillary,0.4,True,low,medium,light,low,fair,normal,2,1,1,1,1,2,1,5.4,4.2,4.3,6.4,4.8,5.7,"A person walks on a sidewalk next to a tree, with a red brick wall and fence on the left, and a road with parked cars and buildings on the right.",0.0,1.0,0.0,0.0,0.16331613063812256,0.801342785358429,0.03534109517931938,0.5,0.3316580653190613
4122627081133832,images/Southwark/4122627081133832.jpg,Southwark,unknown,51.479828865613946,-0.0754211829978153,51.480269199167,-0.0741035675,359.247424,1581080644000,Mapillary,0.4,True,none,medium,light,none,good,normal,2,1,0,0,2,2,1,5.2,3.2,3.3,6.4,5.3,6.0,A four-lane road intersects with a sidewalk and a multi-story brick building on the left and a row of buildings on the right under a blue sky with wispy clouds.,0.0,1.0,0.0,0.0,0.010145293548703194,0.9085454344749451,0.08130927383899689,0.5,0.2550726467743516
497234001477861,images/Southwark/497234001477861.jpg,Southwark,unknown,51.47205983425663,-0.0581897394173537,51.473846,-0.059941,225.53054255247,1469277796235,Mapillary,0.4,True,low,medium,none,none,fair,normal,2,0,0,1,1,2,1,4.2,4.9,2.7,6.4,4.7,7.0,"A row of brick townhouses with white trim and multiple windows lines the street, with trash bins and recycling bins placed along the sidewalk and in front of a short brick wall.",0.0,1.0,0.0,0.0,0.07506014406681061,0.8910107016563416,0.033929113298654556,0.5,0.2875300720334053
210950677299960,images/Southwark/210950677299960.jpg,Southwark,unknown,51.50336996276423,-0.0463029174743592,51.50352187381,-0.047246958333333,225.19097900391,1588263226106,Mapillary,0.6,True,medium,low,light,low,fair,dim,1,1,1,2,1,1,1,3.9,6.1,3.3,3.6,3.8,6.7,"A man wearing a backpack and ear protectors walks along a brick sidewalk beside a road with a low brick wall on a rainy day, while cars drive on the wet road ahead under red traffic lights.",0.105,0.895,0.0,-0.34,0.2722770869731903,0.6620599031448364,0.06566302478313446,0.67,0.4711385434865952
439709282420366,images/Southwark/439709282420366.jpg,Southwark,unknown,51.49843603970458,-0.1094604686113031,51.4980324,-0.1090207,309.62,1720197360000,Mapillary,0.2,True,low,high,light,low,fair,normal,3,1,1,1,1,2,1,6.5,3.6,4.3,9.2,4.8,5.7,"A city street with two lanes of traffic in each direction, lined with brick buildings, trees, and a tall glass tower in the background.",0.0,1.0,0.0,0.0,0.02336309105157852,0.8949555158615112,0.08168134838342667,0.5,0.26168154552578926
3238518989747121,images/Southwark/3238518989747121.jpg,Southwark,unknown,51.50116639297962,-0.0669762297658169,51.5012925,-0.0681579,137.85383293536,1659022059400,Mapillary,0.4,True,low,medium,light,low,good,bright,2,1,1,1,2,3,1,4.9,4.5,6.0,6.4,7.0,3.7,A cyclist rides on a road under a concrete bridge with a sidewalk and bike rack on the left and trees and buildings on the right.,0.0,1.0,0.0,0.0,0.039251118898391724,0.8864896893501282,0.07425913959741592,0.5,0.26962555944919586
